movieId,title,genres,vote_count,year_released,average_rating,score
3450,Grumpy Old Men,Comedy,29.0,1993,3.293103448275862,3.2781393840655952
3471,Close Encounters of the Third Kind,Adventure|Drama|Sci-Fi,60.0,1977,3.7416666666666667,3.592825350662912
3481,High Fidelity,Comedy|Drama|Romance,75.0,2000,3.6666666666666665,3.5595667206634642
3489,Hook,Adventure|Comedy|Fantasy,53.0,1991,3.358490566037736,3.3259475688459164
3499,Misery,Drama|Horror|Thriller,44.0,1990,3.840909090909091,3.6207859930658213
3510,Frequency,Drama|Thriller,36.0,2000,3.4166666666666665,3.3504096112329096
3527,Predator,Action|Sci-Fi|Thriller,61.0,1987,3.581967213114754,3.483815971678106
3535,American Psycho,Crime|Horror|Mystery|Thriller,59.0,2000,3.788135593220339,3.6229744826473644
3552,Caddyshack,Comedy,52.0,1980,3.826923076923077,3.6338709557933333
3555,U-571,Action|Thriller|War,33.0,2000,3.4242424242424243,3.3512634251278888
3578,Gladiator,Action|Adventure|Drama,170.0,2000,3.9382352941176473,3.845562464505956
3617,Road Trip,Comedy,41.0,2000,3.0853658536585367,3.1555265515834314
3623,Mission: Impossible II,Action|Adventure|Thriller,77.0,2000,2.7142857142857144,2.8564981298814742
3624,Shanghai Noon,Action|Adventure|Comedy|Western,43.0,2000,3.1511627906976742,3.1939400786810475
3671,Blazing Saddles,Comedy|Western,62.0,1974,3.935483870967742,3.731188825928914
3681,For a Few Dollars More (Per qualche dollaro in più),Action|Drama|Thriller|Western,33.0,1965,4.151515151515151,3.751263425127889
3698,"Running Man, The",Action|Sci-Fi,34.0,1987,3.2205882352941178,3.2389476312733327
3702,Mad Max,Action|Adventure|Sci-Fi,38.0,1979,3.486842105263158,3.393473930887282
3703,"Road Warrior, The (Mad Max 2)",Action|Adventure|Sci-Fi|Thriller,40.0,1981,4.0375,3.725012022502587
3717,Gone in 60 Seconds,Action|Crime,61.0,2000,3.221311475409836,3.233815971678106
3740,Big Trouble in Little China,Action|Adventure|Comedy|Fantasy,28.0,1986,3.857142857142857,3.56501464559406
3745,Titan A.E.,Action|Adventure|Animation|Children|Sci-Fi,29.0,2000,3.413793103448276,3.3406393840655952
3751,Chicken Run,Animation|Children|Comedy,78.0,2000,3.551282051282051,3.4769124334064125
3752,"Me, Myself & Irene",Adventure|Comedy,46.0,2000,3.0869565217391304,3.1517233631188124
3753,"Patriot, The",Action|Drama|War,68.0,2000,3.448529411764706,3.395534794817614
3755,"Perfect Storm, The",Drama|Thriller,44.0,2000,3.1704545454545454,3.2052930353193423
3785,Scary Movie,Comedy|Horror,50.0,2000,2.92,3.039945526073679
3793,X-Men,Action|Adventure|Sci-Fi,133.0,2000,3.699248120300752,3.6254737844229585
3809,What About Bob?,Comedy,35.0,1991,3.2714285714285714,3.2673517017366667
3825,Coyote Ugly,Comedy|Drama|Romance,29.0,2000,2.7413793103448274,2.992425098351309
3826,Hollow Man,Horror|Sci-Fi|Thriller,39.0,2000,2.2948717948717947,2.6905425076920197
3863,"Cell, The",Drama|Horror|Thriller,45.0,2000,3.0444444444444443,3.12605285427324
3868,"Naked Gun: From the Files of Police Squad!, The",Action|Comedy|Crime|Romance,42.0,1988,3.4047619047619047,3.348924717502512
3882,Bring It On,Comedy,34.0,2000,2.6911764705882355,2.943865664060218
3897,Almost Famous,Drama,83.0,2000,3.8674698795180724,3.7188709591606663
3911,Best in Show,Comedy,53.0,2000,3.688679245283019,3.5446975688459164
3916,Remember the Titans,Drama,41.0,2000,3.7439024390243905,3.5525853751128427
3948,Meet the Parents,Comedy,91.0,2000,3.4175824175824174,3.3819983517599432
3949,Requiem for a Dream,Drama,96.0,2000,3.921875,3.777039069168076
3967,Billy Elliot,Drama,37.0,2000,3.8513513513513513,3.6027469610573957
3968,Bedazzled,Comedy,27.0,2000,3.074074074074074,3.1680704723643207
3977,Charlie's Angels,Action|Comedy,72.0,2000,2.7222222222222223,2.8694525808855893
3988,How the Grinch Stole Christmas (a.k.a. The Grinch),Children|Comedy|Fantasy,33.0,2000,3.0454545454545454,3.1429300917945557
3994,Unbreakable,Drama|Sci-Fi,73.0,2000,3.4794520547945207,3.4207580550767336
3996,"Crouching Tiger, Hidden Dragon (Wo hu cang long)",Action|Drama|Romance,110.0,2000,3.8363636363636364,3.723181062099805
4002,"Planes, Trains & Automobiles",Comedy,27.0,1987,3.8518518518518516,3.5569593612532096
4011,Snatch,Comedy|Crime|Thriller,93.0,2000,4.155913978494624,3.9547983792306116
4014,Chocolat,Drama|Romance,47.0,2000,3.521276595744681,3.426700074428018
4015,"Dude, Where's My Car?",Comedy|Sci-Fi,33.0,2000,2.727272727272727,2.9679300917945555
4016,"Emperor's New Groove, The",Adventure|Animation|Children|Comedy|Fantasy,37.0,2000,3.7162162162162162,3.5246219610573957
4018,What Women Want,Comedy|Romance,54.0,2000,3.138888888888889,3.179948216144115
4019,Finding Forrester,Drama,28.0,2000,3.7142857142857144,3.4922873728667874
4022,Cast Away,Drama,100.0,2000,3.7,3.6068961063596325
4025,Miss Congeniality,Comedy|Crime,64.0,2000,3.0546875,3.116217642941465
4027,"O Brother, Where Art Thou?",Adventure|Comedy|Crime,94.0,2000,3.8085106382978724,3.6865769050220933
4034,Traffic,Crime|Drama|Thriller,70.0,2000,3.9,3.7224309846151886
4085,Beverly Hills Cop,Action|Comedy|Crime|Drama,46.0,1984,3.402173913043478,3.350353500105114
4148,Hannibal,Horror|Thriller,39.0,2001,2.9358974358974357,3.0693303864798986
4223,Enemy at the Gates,Drama|War,40.0,2001,3.5125,3.411579186681691
4226,Memento,Mystery|Thriller,159.0,2000,4.122641509433962,3.997719384449857
4232,Spy Kids,Action|Adventure|Children|Comedy,28.0,2001,2.9464285714285716,3.1013782819576967
4239,Blow,Crime|Drama,51.0,2001,3.8137254901960786,3.622766737277863
4246,Bridget Jones's Diary,Comedy|Drama|Romance,65.0,2001,3.623076923076923,3.51712832073558
4262,Scarface,Action|Crime|Drama,67.0,1983,3.9328358208955225,3.7401681436986527
4270,"Mummy Returns, The",Action|Adventure|Comedy|Thriller,45.0,2001,3.088888888888889,3.1538306320510183
4299,"Knight's Tale, A",Action|Comedy|Romance,41.0,2001,3.341463414634146,3.3099383162893137
4306,Shrek,Adventure|Animation|Children|Comedy|Fantasy|Romance,170.0,2001,3.8676470588235294,3.7846487589221995
4308,Moulin Rouge,Drama|Musical|Romance,55.0,2001,3.590909090909091,3.482631774483821
4310,Pearl Harbor,Action|Drama|Romance|War,43.0,2001,2.9651162790697674,3.079654364395333
4321,City Slickers,Comedy|Western,31.0,1991,3.370967741935484,3.3202725087529883
4343,Evolution,Comedy|Sci-Fi,27.0,2001,3.037037037037037,3.149551953845802
4344,Swordfish,Action|Crime|Drama,34.0,2001,3.1029411764705883,3.1733738607815294
4361,Tootsie,Comedy|Romance,32.0,1982,3.421875,3.348742466231751
4367,Lara Croft: Tomb Raider,Action|Adventure,40.0,2001,2.9,3.0459075448906465
4369,"Fast and the Furious, The",Action|Crime|Thriller,45.0,2001,3.066666666666667,3.1399417431621295
4370,A.I. Artificial Intelligence,Adventure|Drama|Sci-Fi,56.0,2001,3.3392857142857144,3.314166331417751
4446,Final Fantasy: The Spirits Within,Adventure|Animation|Fantasy|Sci-Fi,31.0,2001,3.3548387096774195,3.3116518190978157
4447,Legally Blonde,Comedy|Romance,64.0,2001,3.15625,3.1876462143700364
4571,Bill & Ted's Excellent Adventure,Adventure|Comedy|Sci-Fi,45.0,1989,3.7,3.5357750764954625
4638,Jurassic Park III,Action|Adventure|Sci-Fi|Thriller,36.0,2001,2.8472222222222223,3.0250127858360845
4641,Ghost World,Comedy|Drama,34.0,2001,3.5,3.3946853361913654
4643,Planet of the Apes,Action|Adventure|Drama|Sci-Fi,49.0,2001,2.7448979591836733,2.928629019837807
4700,"Princess Diaries, The",Children|Comedy|Romance,27.0,2001,3.037037037037037,3.149551953845802
4701,Rush Hour 2,Action|Comedy,31.0,2001,3.370967741935484,3.3202725087529883
4718,American Pie 2,Comedy,45.0,2001,3.066666666666667,3.1399417431621295
4720,"Others, The",Drama|Horror|Mystery|Thriller,55.0,2001,3.6272727272727274,3.50702201838626
4734,Jay and Silent Bob Strike Back,Adventure|Comedy,34.0,2001,3.161764705882353,3.2061607460274315
4776,Training Day,Crime|Drama|Thriller,51.0,2001,3.7941176470588234,3.6099462244573504
4816,Zoolander,Comedy,54.0,2001,3.509259259259259,3.4268617963910284
4848,Mulholland Drive,Crime|Drama|Film-Noir|Mystery|Thriller,51.0,2001,3.843137254901961,3.6419975065086323
4874,K-PAX,Drama|Fantasy|Mystery|Sci-Fi,33.0,2001,3.484848484848485,3.384596758461222
4878,Donnie Darko,Drama|Mystery|Sci-Fi|Thriller,109.0,2001,3.981651376146789,3.838792687556422
4886,"Monsters, Inc.",Adventure|Animation|Children|Comedy|Fantasy,132.0,2001,3.871212121212121,3.76777236168348
4890,Shallow Hal,Comedy|Fantasy|Romance,31.0,2001,3.032258064516129,3.1392380259943673
4896,Harry Potter and the Sorcerer's Stone (a.k.a. Harry Potter and the Philosopher's Stone),Adventure|Children|Fantasy,107.0,2001,3.7616822429906542,3.6610134739378606
4901,Spy Game,Action|Crime|Drama|Thriller,27.0,2001,3.4814814814814814,3.3717741760680244
4963,Ocean's Eleven,Crime|Thriller,119.0,2001,3.8445378151260505,3.7368205856689958
4973,"Amelie (Fabuleux destin d'Amélie Poulain, Le)",Comedy|Romance,120.0,2001,4.183333333333334,4.01412112590254
4975,Vanilla Sky,Mystery|Romance|Sci-Fi|Thriller,44.0,2001,3.4204545454545454,3.360222612784131
4979,"Royal Tenenbaums, The",Comedy|Drama,68.0,2001,3.6838235294117645,3.5639558474491926
4993,"Lord of the Rings: The Fellowship of the Ring, The",Adventure|Fantasy,198.0,2001,4.106060606060606,4.004781357811882
4995,"Beautiful Mind, A",Drama|Romance,123.0,2001,4.0,3.8671720367178217
5010,Black Hawk Down,Action|Drama|War,50.0,2001,3.81,3.617867603995758
5013,Gosford Park,Comedy|Drama|Mystery,27.0,2001,3.7037037037037037,3.4828852871791356
5060,M*A*S*H (a.k.a. MASH),Comedy|Drama|War,46.0,1970,3.9347826086956523,3.6859699384612785
5064,The Count of Monte Cristo,Action|Adventure|Drama|Thriller,32.0,2002,3.828125,3.5690814492825984
5218,Ice Age,Adventure|Animation|Children|Comedy,85.0,2002,3.6882352941176473,3.585498263461369
5219,Resident Evil,Action|Horror|Sci-Fi|Thriller,30.0,2002,3.0833333333333335,3.167996587853918
5254,Blade II,Action|Horror|Thriller,34.0,2002,3.2058823529411766,3.2307509099618574
5266,Panic Room,Thriller,37.0,2002,3.0,3.1105594610573957
5299,My Big Fat Greek Wedding,Comedy|Romance,60.0,2002,3.2666666666666666,3.26523914376636
5349,Spider-Man,Action|Adventure|Sci-Fi|Thriller,122.0,2002,3.540983606557377,3.4904416477025055
5377,About a Boy,Comedy|Drama|Romance,44.0,2002,3.715909090909091,3.543321204333427
5378,Star Wars: Episode II - Attack of the Clones,Action|Adventure|Sci-Fi|IMAX,92.0,2002,3.157608695652174,3.1813092899804483
5388,Insomnia,Action|Crime|Drama|Mystery|Thriller,33.0,2002,3.303030303030303,3.2845967584612223
5418,"Bourne Identity, The",Action|Mystery|Thriller,112.0,2002,3.8169642857142856,3.7091784568897364
5444,Lilo & Stitch,Adventure|Animation|Children|Sci-Fi,29.0,2002,3.810344827586207,3.545996526922738
5445,Minority Report,Action|Crime|Mystery|Sci-Fi|Thriller,120.0,2002,3.6375,3.568542894610023
5459,Men in Black II (a.k.a. MIIB) (a.k.a. MIB 2),Action|Comedy|Sci-Fi,61.0,2002,2.959016393442623,3.051997789859924
5464,Road to Perdition,Crime|Drama,49.0,2002,3.520408163265306,3.4286290198378064
5481,Austin Powers in Goldmember,Comedy,65.0,2002,2.8461538461538463,2.968215277257319
5502,Signs,Horror|Sci-Fi|Thriller,63.0,2002,3.1666666666666665,3.195286727863037
5618,Spirited Away (Sen to Chihiro no kamikakushi),Adventure|Animation|Fantasy,87.0,2001,4.155172413793103,3.9436474167339766
5620,Sweet Home Alabama,Comedy|Romance,28.0,2002,3.0535714285714284,3.155923736503151
5630,Red Dragon,Crime|Mystery|Thriller,31.0,2002,3.435483870967742,3.354755267373678
5669,Bowling for Columbine,Documentary,58.0,2002,3.7758620689655173,3.6126565353843922
5673,Punch-Drunk Love,Comedy|Drama|Romance,33.0,2002,3.621212121212121,3.459596758461222
5679,"Ring, The",Horror|Mystery|Thriller,47.0,2002,3.202127659574468,3.2239973717253148
5810,8 Mile,Drama,41.0,2002,3.292682926829268,3.280526551583431
5816,Harry Potter and the Chamber of Secrets,Adventure|Fantasy,102.0,2002,3.5980392156862746,3.527719422540103
5872,Die Another Day,Action|Adventure|Thriller,27.0,2002,2.925925925925926,3.0939963982902468
5902,Adaptation,Comedy|Drama|Romance,46.0,2002,3.9456521739130435,3.6928192535297715
5903,Equilibrium,Action|Sci-Fi|Thriller,44.0,2002,3.875,3.6419127536292013
5952,"Lord of the Rings: The Two Towers, The",Adventure|Fantasy,188.0,2002,4.0212765957446805,3.9259339791054577
5956,Gangs of New York,Crime|Drama,55.0,2002,3.518181818181818,3.433851286678943
5971,My Neighbor Totoro (Tonari no Totoro),Animation|Children|Drama|Fantasy,37.0,1988,3.9594594594594597,3.6652469610573957
5989,Catch Me If You Can,Crime|Drama,115.0,2002,3.9217391304347826,3.796308489490657
5991,Chicago,Comedy|Crime|Drama|Musical,49.0,2002,3.7244897959183674,3.5602079672062277
5995,"Pianist, The",Drama|War,46.0,2002,4.108695652173913,3.7955589795571685
6016,City of God (Cidade de Deus),Action|Adventure|Crime|Drama|Thriller,75.0,2002,4.1466666666666665,3.9125078971340526
6155,How to Lose a Guy in 10 Days,Comedy|Romance,29.0,2003,3.2758620689655173,3.2692108126370236
6157,Daredevil,Action|Crime,32.0,2003,2.5,2.848742466231751
6188,Old School,Comedy,39.0,2003,3.5128205128205128,3.4102394773889895
6218,Bend It Like Beckham,Comedy|Drama|Romance,40.0,2002,3.3,3.2847135150399
6281,Phone Booth,Drama|Thriller,32.0,2002,3.140625,3.196200093350395
6287,Anger Management,Comedy,34.0,2003,3.0588235294117645,3.1487836968471035
6333,X2: X-Men United,Action|Adventure|Sci-Fi|Thriller,76.0,2003,3.723684210526316,3.602677723375469
6365,"Matrix Reloaded, The",Action|Adventure|Sci-Fi|Thriller|IMAX,96.0,2003,3.3541666666666665,3.333949638273767
6373,Bruce Almighty,Comedy|Drama|Fantasy|Romance,71.0,2003,3.316901408450704,3.3017939337517683
6377,Finding Nemo,Adventure|Animation|Children|Comedy,141.0,2003,3.9609929078014185,3.848665508974246
6378,"Italian Job, The",Action|Crime,59.0,2003,3.6186440677966103,3.5066954128799224
6502,28 Days Later,Action|Horror|Sci-Fi,58.0,2002,3.9741379310344827,3.7479506530314506
6503,Charlie's Angels: Full Throttle,Action|Adventure|Comedy|Crime|Thriller,27.0,2003,2.3703703703703702,2.816218620512469
6534,Hulk,Action|Adventure|Sci-Fi,33.0,2003,2.5606060606060606,2.876263425127889
6537,Terminator 3: Rise of the Machines,Action|Adventure|Sci-Fi,45.0,2003,3.0444444444444443,3.12605285427324
6539,Pirates of the Caribbean: The Curse of the Black Pearl,Action|Adventure|Comedy|Fantasy,149.0,2003,3.778523489932886,3.6992943494754167
6541,"League of Extraordinary Gentlemen, The (a.k.a. LXG)",Action|Fantasy|Sci-Fi,32.0,2003,2.625,2.916539076401243
6708,Matchstick Men,Comedy|Crime|Drama,34.0,2003,3.7205882352941178,3.5176361558634968
6711,Lost in Translation,Comedy|Drama|Romance,74.0,2003,4.033783783783784,3.827483222848251
6754,Underworld,Action|Fantasy|Horror,33.0,2003,3.5,3.3929300917945557
6787,All the President's Men,Drama|Thriller,27.0,1976,4.018518518518518,3.6402926945865426
6807,Monty Python's The Meaning of Life,Comedy,40.0,1983,3.95,3.6727732165324376
6863,School of Rock,Comedy|Musical,66.0,2003,3.4015151515151514,3.3610301667491758
6870,Mystic River,Crime|Drama|Mystery,52.0,2003,3.7115384615384617,3.5579215887047257
6874,Kill Bill: Vol. 1,Action|Crime|Thriller,131.0,2003,3.9618320610687023,3.842251933592869
6934,"Matrix Revolutions, The",Action|Adventure|Sci-Fi|Thriller|IMAX,79.0,2003,3.151898734177215,3.1799604293176724
6936,Elf,Children|Comedy|Fantasy,39.0,2003,3.6923076923076925,3.516300083449596
6942,Love Actually,Comedy|Drama|Romance,59.0,2003,3.788135593220339,3.6229744826473644
6947,Master and Commander: The Far Side of the World,Adventure|Drama|War,36.0,2003,3.638888888888889,3.4773937382170366
7022,Battle Royale (Batoru rowaiaru),Action|Drama|Horror|Thriller,30.0,2000,3.933333333333333,3.615365008906549
7090,Hero (Ying xiong),Action|Adventure|Drama,38.0,2002,3.9210526315789473,3.647320084733436
7143,"Last Samurai, The",Action|Adventure|Drama|War,62.0,2003,3.903225806451613,3.708716915816554
7147,Big Fish,Drama|Fantasy|Romance,69.0,2003,3.8333333333333335,3.6726646407049306
7153,"Lord of the Rings: The Return of the King, The",Action|Adventure|Drama|Fantasy,185.0,2003,4.118918918918919,4.009791535413553
7254,The Butterfly Effect,Drama|Sci-Fi|Thriller,46.0,2004,3.630434782608696,3.49418911654347
7293,50 First Dates,Comedy|Romance,47.0,2004,3.5531914893617023,3.446970344698288
7361,Eternal Sunshine of the Spotless Mind,Drama|Romance|Sci-Fi,131.0,2004,4.1603053435114505,4.006808895618185
7373,Hellboy,Action|Adventure|Fantasy|Horror,41.0,2004,3.3780487804878048,3.331997139818725
7438,Kill Bill: Vol. 2,Action|Drama|Thriller,110.0,2004,3.868181818181818,3.74872850735528
7445,Man on Fire,Action|Crime|Drama|Mystery|Thriller,35.0,2004,3.6285714285714286,3.4689646049624736
7451,Mean Girls,Comedy,39.0,2004,3.7564102564102564,3.554178871328384
7458,Troy,Action|Adventure|Drama|War,48.0,2004,3.4270833333333335,3.3676774067689776
8360,Shrek 2,Adventure|Animation|Children|Comedy|Musical|Romance,92.0,2004,3.5760869565217392,3.5048387017451543
8361,"Day After Tomorrow, The",Action|Adventure|Drama|Sci-Fi|Thriller,50.0,2004,3.05,3.1243611104892635
8368,Harry Potter and the Prisoner of Azkaban,Adventure|Fantasy|IMAX,93.0,2004,3.913978494623656,3.7672983792306116
8376,Napoleon Dynamite,Comedy,37.0,2004,3.324324324324324,3.2980594610573952
8464,Super Size Me,Comedy|Documentary|Drama,50.0,2004,3.51,3.423062409190562
8528,Dodgeball: A True Underdog Story,Comedy,39.0,2004,3.551282051282051,3.432966750116263
8529,"Terminal, The",Comedy|Drama|Romance,47.0,2004,3.3191489361702127,3.2983216960496393
8533,"Notebook, The",Drama|Romance,38.0,2004,3.5657894736842106,3.439627777041128
8622,Fahrenheit 9/11,Documentary,37.0,2004,3.4864864864864864,3.3918094610573957
8636,Spider-Man 2,Action|Adventure|Sci-Fi|IMAX,79.0,2004,3.8037974683544302,3.665809485921446
8641,Anchorman: The Legend of Ron Burgundy,Comedy,57.0,2004,3.7719298245614037,3.608045303662778
8644,"I, Robot",Action|Adventure|Sci-Fi|Thriller,61.0,2004,3.4918032786885247,3.4213159716781063
8665,"Bourne Supremacy, The",Action|Crime|Thriller,75.0,2004,3.7866666666666666,3.6478020147811114
8784,Garden State,Comedy|Drama|Romance,48.0,2004,3.7083333333333335,3.547677406768978
8798,Collateral,Action|Crime|Drama|Thriller,44.0,2004,3.7613636363636362,3.571490218417934
8807,Harold and Kumar Go to White Castle,Adventure|Comedy,34.0,2004,3.4558823529411766,3.3700951722569394
8873,"Motorcycle Diaries, The (Diarios de motocicleta)",Adventure|Drama,27.0,2004,3.7962962962962963,3.529181583475432
8874,Shaun of the Dead,Comedy|Horror,77.0,2004,4.0064935064935066,3.813228899112244
8917,Team America: World Police,Action|Adventure|Animation|Comedy,32.0,2004,3.46875,3.3741661950453103
8949,Sideways,Comedy|Drama|Romance,39.0,2004,3.7435897435897436,3.546603113752626
8950,The Machinist,Drama|Mystery|Thriller,38.0,2004,3.986842105263158,3.6857816231949743
8957,Saw,Horror|Mystery|Thriller,33.0,2004,3.1818181818181817,3.2179300917945555
8961,"Incredibles, The",Action|Adventure|Animation|Children|Comedy,125.0,2004,3.836,3.7340513520241663
8970,Finding Neverland,Drama,32.0,2004,3.609375,3.4504373814859886
8972,National Treasure,Action|Adventure|Drama|Mystery|Thriller,38.0,2004,3.263157894736842,3.2627047001180514
8984,Ocean's Twelve,Action|Comedy|Crime|Thriller,43.0,2004,3.2906976744186047,3.2796543643953333
27773,Old Boy,Mystery|Thriller,39.0,2003,4.089743589743589,3.7511485682980803
30707,Million Dollar Baby,Drama,52.0,2004,3.8461538461538463,3.646529183641434
30749,Hotel Rwanda,Drama|War,48.0,2004,3.7916666666666665,3.601010740102311
30793,Charlie and the Chocolate Factory,Adventure|Children|Comedy|Fantasy|IMAX,61.0,2005,3.0,3.080406880769015
30810,"Life Aquatic with Steve Zissou, The",Adventure|Comedy|Fantasy,37.0,2004,3.4864864864864864,3.3918094610573957
30812,"Aviator, The",Drama,35.0,2004,3.5285714285714285,3.4125129920592476
30825,Meet the Fockers,Comedy,33.0,2004,3.106060606060606,3.176263425127889
31658,Howl's Moving Castle (Hauru no ugoku shiro),Adventure|Animation|Fantasy|Romance,40.0,2004,4.075,3.747400082204079
31685,Hitch,Comedy|Romance,45.0,2005,3.1666666666666665,3.2024417431621295
31696,Constantine,Action|Fantasy|Horror|Thriller,35.0,2005,3.4714285714285715,3.3802549275431186
32587,Sin City,Action|Crime|Film-Noir|Mystery|Thriller,84.0,2005,3.857142857142857,3.7123946442132736
33004,"Hitchhiker's Guide to the Galaxy, The",Adventure|Comedy|Sci-Fi,44.0,2005,3.4204545454545454,3.360222612784131
33166,Crash,Crime|Drama,50.0,2004,3.89,3.6698156559438093
33493,Star Wars: Episode III - Revenge of the Sith,Action|Adventure|Sci-Fi,78.0,2005,3.4294871794871793,3.386436242930222
33615,Madagascar,Adventure|Animation|Children|Comedy,40.0,2005,3.375,3.3294896344428855
33679,Mr. & Mrs. Smith,Action|Adventure|Comedy|Romance,59.0,2005,3.2796610169491527,3.2741372733450387
33794,Batman Begins,Action|Crime|IMAX,116.0,2005,3.8620689655172415,3.748781856697016
34048,War of the Worlds,Action|Adventure|Sci-Fi|Thriller,50.0,2005,3.15,3.189296175424329
34150,Fantastic Four,Action|Adventure|Sci-Fi,36.0,2005,2.763888888888889,2.977393738217037
34162,Wedding Crashers,Comedy|Romance,58.0,2005,3.5086206896551726,3.4303035942079214
34319,"Island, The",Action|Sci-Fi|Thriller,31.0,2005,3.3548387096774195,3.3116518190978157
34405,Serenity,Action|Adventure|Sci-Fi,50.0,2005,3.94,3.702283188411342
35836,"40-Year-Old Virgin, The",Comedy|Romance,74.0,2005,3.5472972972972974,3.471047579283894
36529,Lord of War,Action|Crime|Drama|Thriller|War,35.0,2005,3.7142857142857144,3.5173517017366667
37729,Corpse Bride,Animation|Comedy|Fantasy|Musical|Romance,44.0,2005,3.534090909090909,3.4306451479953988
37733,"History of Violence, A",Action|Crime|Drama|Thriller,27.0,2005,3.5,3.381033435327284
38038,Wallace & Gromit in The Curse of the Were-Rabbit,Adventure|Animation|Children|Comedy,30.0,2005,3.6333333333333333,3.457470272064444
38061,Kiss Kiss Bang Bang,Comedy|Crime|Mystery|Thriller,35.0,2005,4.071428571428571,3.7189646049624727
39183,Brokeback Mountain,Drama|Romance,34.0,2005,3.5588235294117645,3.4274722214372675
40629,Pride & Prejudice,Drama|Romance,27.0,2005,3.5555555555555554,3.4088112131050616
40815,Harry Potter and the Goblet of Fire,Adventure|Fantasy|Thriller|IMAX,71.0,2005,3.816901408450704,3.6640388317109522
40819,Walk the Line,Drama|Musical|Romance,39.0,2005,3.7564102564102564,3.554178871328384
41566,"Chronicles of Narnia: The Lion, the Witch and the Wardrobe, The",Adventure|Children|Fantasy,62.0,2005,3.443548387096774,3.388492196715431
41569,King Kong,Action|Adventure|Drama|Fantasy|Thriller,40.0,2005,3.4,3.344415007577213
44191,V for Vendetta,Action|Sci-Fi|Thriller|IMAX,100.0,2006,3.885,3.752565397698215
44195,Thank You for Smoking,Comedy|Drama,36.0,2006,4.027777777777778,3.699615960439259
44199,Inside Man,Crime|Drama|Thriller,40.0,2006,3.8,3.5832209777264676
44555,"Lives of Others, The (Das leben der Anderen)",Drama|Romance|Thriller,34.0,2006,4.117647058823529,3.7389476312733327
44665,Lucky Number Slevin,Crime|Drama|Mystery,38.0,2006,3.8552631578947367,3.6088585462718976
45186,Mission: Impossible III,Action|Adventure|Thriller,28.0,2006,3.5892857142857144,3.428651009230424
45447,"Da Vinci Code, The",Drama|Mystery|Thriller,49.0,2006,3.122448979591837,3.1720500724693856
45499,X-Men: The Last Stand,Action|Sci-Fi|Thriller,52.0,2006,3.355769230769231,3.323744373514852
45517,Cars,Animation|Children|Comedy,41.0,2006,3.3780487804878048,3.331997139818725
45720,"Devil Wears Prada, The",Comedy|Drama,34.0,2006,3.5588235294117645,3.4274722214372675
45722,Pirates of the Caribbean: Dead Man's Chest,Action|Adventure|Fantasy,72.0,2006,3.5069444444444446,3.44015965159266
46578,Little Miss Sunshine,Adventure|Comedy|Drama,77.0,2006,3.883116883116883,3.7218827452660896
46723,Babel,Drama|Thriller,31.0,2006,3.5,3.3892380259943673
46970,Talladega Nights: The Ballad of Ricky Bobby,Action|Comedy,28.0,2006,3.25,3.255923736503151
46976,Stranger than Fiction,Comedy|Drama|Fantasy|Romance,44.0,2006,3.6931818181818183,3.5292366972911733
47099,"Pursuit of Happyness, The",Drama,46.0,2006,3.7934782608695654,3.5969288425708674
47610,"Illusionist, The",Drama|Fantasy|Mystery|Romance,43.0,2006,3.7790697674418605,3.579654364395333
48385,Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan,Comedy,65.0,2006,3.3461538461538463,3.3214761468225364
48394,"Pan's Labyrinth (Laberinto del fauno, El)",Drama|Fantasy|Thriller,81.0,2006,3.814814814814815,3.676627828774753
48516,"Departed, The",Crime|Drama|Thriller,107.0,2006,4.252336448598131,4.05280451871398
48774,Children of Men,Action|Adventure|Drama|Sci-Fi|Thriller,64.0,2006,3.9453125,3.742591269315092
48780,"Prestige, The",Drama|Mystery|Sci-Fi|Thriller,90.0,2006,4.0055555555555555,3.8339812436553276
49272,Casino Royale,Action|Adventure|Thriller,81.0,2006,3.9444444444444446,3.7738500509969755
49530,Blood Diamond,Action|Adventure|Crime|Drama|Thriller|War,53.0,2006,3.7641509433962264,3.594697568845916
50872,Ratatouille,Animation|Children|Drama,72.0,2007,3.8680555555555554,3.7027859142189223
51255,Hot Fuzz,Action|Comedy|Crime|Mystery,61.0,2007,4.0,3.7735886989508334
51540,Zodiac,Crime|Drama|Thriller,38.0,2007,3.710526315789474,3.5242431616565133
51662,300,Action|Fantasy|War|IMAX,80.0,2007,3.68125,3.5754748178287223
52281,Grindhouse,Action|Crime|Horror|Sci-Fi|Thriller,27.0,2007,3.425925925925926,3.3439963982902468
52722,Spider-Man 3,Action|Adventure|Sci-Fi|Thriller|IMAX,44.0,2007,3.0,3.099659232502441
52973,Knocked Up,Comedy|Drama|Romance,52.0,2007,3.6538461538461537,3.5199469051604217
53125,Pirates of the Caribbean: At World's End,Action|Adventure|Comedy|Fantasy,56.0,2007,3.4375,3.380431391658715
53322,Ocean's Thirteen,Crime|Thriller,33.0,2007,3.484848484848485,3.384596758461222
53972,Live Free or Die Hard,Action|Adventure|Crime|Thriller,32.0,2007,3.40625,3.3402678899605647
53996,Transformers,Action|Sci-Fi|Thriller|IMAX,39.0,2007,3.3461538461538463,3.3117546289041417
